"nodeHash";"nodeType";"nodeLength"
"1f7ebd75334efbaf6491115df03f74214bbf2323b8fbd337b798f2a07d93a23d";"s";"68"
"4b8af7f26619cbe0ff9e36917ef5fb0dec1df370379935fd8b047140d3506755";"s";"68"
"9ef0993b4a024c315a12c60007c01d279cd13a1e3eca218fccb72af8d855a0a9";"s";"68"
"cda20db9ca2d68a6199587a7ee36b6cd3b9f44cf71e443a62b2088db196fc215";"s";"68"
"ce81a4f9449a3453d6655d67be897f741ea38b1029f8fbe9f04df82fb2996d87";"s";"68"
"3d4c6ef470c4810b710e2838b6e64f285df32370b58d66a1384b8e5e80a49cb6";"s";"68"
"78a6b22665a5926673c39eefea99d537137f0572f79c49d35184e33cb07a2347";"s";"69"
"ff3591acdf4f5589611d21a26a8205bc2161cff633bd6e332cc83a067d7b7c8d";"s";"69"
"15a0d10faef307b6aa03aaa90065108f7cb638f2c544c019688cf167c84a05d1";"s";"69"
"47f2bdb61ceb254058e399b03b6b0a7ffedaf2ab7ff511a49dc4cd0b698abd70";"s";"69"
"8db0c94440b82dbd59752d1d5bb2b5c2919f3d8d27f172e045b6240dbeb9a1e4";"s";"68"
"953433f34306e7be938a4185733919f539d58f13d7efb7217e82d9cba03a465c";"s";"68"
"dfee9c0c0713b54065053d6ae71c28b760543bc65a6b287377b75eaa79b8916f";"s";"68"
"a9c4424873bc884104cdd1b6b115463a84fa8700f3df9a2a9d05322d049ed568";"s";"68"
"59110c178c3d22c0094d78f30c0f81823423fe1f412dcec2a6343637f59f1304";"s";"69"
"727c6a61982b0e9fd3ad6270037803260e252bd9e511e64c9b11db1f5e765795";"s";"69"
"fb94e6456b5201435ccf47eb900db9e306502c3c690eba58980ff13755b1225e";"s";"69"
"1de8edffe2650fe1c1b0852603abdcd0d86e34a4d2d9e270acdf20d04a78b30b";"s";"68"
"8c4df9055fe89bd06c06c1cf4f289dc7d73e4b37f9ece64bd83b4929c001ba61";"s";"68"
"b8182caafc9d183610fdbf342cf23cbb43ce56dc7bdfedf0b1143963ebeeedf3";"s";"68"
"77bbe5fe98628aaa352c16bdd3170916739acc02c2c295b0937b79a5a932b563";"s";"69"
"b9f920d982fcd5c062ff1491e3d7d844611c1ad70ae95ee82d81e03c1c3fab08";"s";"69"
"8cc1fc86ca6198c6e7fed484344fc28e52e5185cbbc7e39490014bafe9e2e8ab";"s";"68"
"075df7d106d0e69a8c5aaf61b298c567e695ba1823806fc33b72496efefb6be3";"s";"68"
"0e1781cabdc821e05c0a2741065bb295133a15de900a7125e88a81c869c279a9";"s";"69"
"7a2dd83c14ddd9878df29249eb4b0479be09d69325659bc7861fde79464cb966";"s";"68"
"c459aea8e63ef449eb0f3ca64d2dee4afd37d0b49bffcdda8de6619a6f342bc5";"s";"68"
"cab3471c381cadfb92fccf9551e28df08cd5cb28cf76a478d21f2b42e4755d23";"s";"68"
"47b017083b689f2fa0fab477adab1e15fefa0af63129ca1879a487bd85a7369d";"s";"68"
"df85307ae8ad80f6eab6698cc7ed8bf357753432e342ed825b82229f24ac4bb1";"s";"68"
"fee5a43d075185a97d9edca5a6e858389d06269344a7f65ee3f1ed42c340835c";"s";"68"
"5148e37d45bca36e0f38704423d9eb90a0c991e2c53565c732edba0e6784cb2b";"s";"68"
"c30d5dc2030f49fa591b5293fe48100381dd7857e00288c0d72990d635cc96aa";"s";"68"
"2009e4d64543e559799df833ac2a98611eff3778d1d62cd1ee672844048c8045";"s";"68"
"a41017697efdecfeee8d7392bf8cb553c74e97a660d475917dc6659b8dce2b1d";"s";"69"
"8f60c349ea33d4fa226cbdee25df6ca24277a2bb05f50ff559445ba021999d9d";"s";"68"
"dcfb8f7a232f1ffd438fb50766087987a8ae6324c1765edd649d6503faa4fd09";"s";"68"
"917384f30015652bdad7693f784285fe884b3857fcdda4d1212549a407da38bb";"s";"68"
"55aff3d1f4996f0925a0c9b10092eda92dececea9e3cdfbda44bc47f904121ab";"s";"68"
"d0a297543440b1dab349442afbc20a95b394e37a88114fb960f5848e9f4cb85e";"s";"68"
"121a018aa0ce31b4372cd70b38b18a83c7ca94cec5ec676213ae91639a66aebc";"s";"68"
"c718dd4634bdb5fbd39baabdb633b85208966da207144214a051547b6e0efbd2";"s";"68"
"12e9b3a39b6a8aaadf4cf9e712dc5af46c297acb702b076b8c7bef6a318b5827";"s";"68"
"ac68d679acfb5fef7b6ca87db9d17585e3fec43a6caa6c68556e5a847496a97e";"s";"68"
"746a408c03d3fdafc5b2a40bf6144ede9e33bdd259773937a201ec12b52bb0c1";"s";"68"
"72211e62b1bd458ba544184a4e680d539d92289911a4670b92d3338bab11dc61";"s";"68"
"25c561397d92af54edfdbe19160808b2479266beb00df062ba21b72c1e8b7bbc";"s";"68"
"22ee36d6dd590e5a7d7700e09657830832d02ecf6a779c9efd3ec02bd88d0b2e";"s";"69"
"7a179d52e9015846bf07d676b304e5b588e0d13ced95109cd4226d4cb46b6d1f";"s";"69"
"e4d45673eac5c4a0ceabcb41fb049023d3018077350a0aafb74d390d2b02c267";"s";"68"
"350fa965c932a79c6c2d566d25fac9a698f2bc962c3bc26c796f154e3ff47e7b";"s";"68"
"b32b948d079d647fcfda4068689080180ca6fe696b91d5b989183ca7a480cf90";"s";"68"
"eeacacb17b6a8ff3788c4c167e5de5969445fb66e1e3c91d4f28c7de690c6942";"s";"68"
"8ecfd8e2142763d0fbfca9635c69690226a988466b10f749615a7542325743e6";"s";"69"
"b6206a931ea826ff12a8307f665646d74c707da68c4987871ed9be0fc3bbfc64";"s";"69"
"3957cd731299ce5156aca1221f754d4a64cd89761f4d1ff9a2bb34af54d1b131";"s";"69"
"ae03c85696d502259cb323bce72f9553c9c74fd3e1e6586479cfc623a7fceb23";"s";"68"
"bf3229f51f70c59a0d92c013d75c48b363ad5b80a6e53fe77361165013ed7e73";"s";"68"
"4bddd7967405ba23f28dadde8b8bd16f45c864b31ce31b2e0a0e3880bf19707c";"s";"68"
"f0a1dc64e24c39321e9c2a3b61dbaa0e6739dddc3325ec56ac309589c02b0de4";"s";"68"
"b869b54a674092b25acb652c746e0dbb926fb2929079fe9baacc00ffd098f5a4";"s";"69"
"5864ea3221e13df4d81e90c3d43ecf16d42141845fb24fada2c44b93c61807c4";"s";"69"
"5e92afe52af01286330c572322895eb3b6f198d98f5e128629cac23fb016d9c6";"s";"69"
"50cbc6a1862602017d673e3300229471e3d8e1e7f033ad298ee5583a9178e3f4";"s";"68"
"dd3bb09c60aaa834f6163aa22531e047a91e586e233066e02ce7598394cc23bf";"s";"68"
"bdd55df372e6f47a2e02165d0214387b7ac160832b4f896b8fce0361e516630f";"s";"68"
"ee3f31a5e07b73a317e31e729be977ef3b1092b89cd2e6f5b6ae8485f8056288";"s";"68"
"f0b758a7d0aadbd7e41837aaeb111f87876bfd18262de0ee534ef4c4f4e8d847";"s";"68"
"017528cf35d105b0d33e47e8953f961a5a6d0ad7aa22848ec808ce17a269b818";"s";"68"
"7f7b90223a15ff6a8e5cb4dd9a8a7e42bf127b6b0689ea2a126eb42dcc1bff86";"s";"69"
"999ac82faed7faa422394ed75ec52b57a89bc29115ce49ac5582bad98886bbaf";"s";"69"
"4db8633e803260cc460d2d4b5da1ec952915026a792d8e61a26b78426e8be535";"s";"69"
"34da410d2028f55adfe5bc1982459c344e2c7e6c9aeb0913658b520b570a8570";"s";"69"
"106c2cf44f6c70e8ad702810bd0a9dd6dff92c466f279da46f83c4d3695f3359";"s";"68"
"34393a7334d4d0cafba6852608d37e555006006e7b4e07ccda60ef1a1c97a48d";"s";"68"
"bb19c4f7684bcd349ee4191b4ac556d45866f78bf83c0d58182b1ab30a44a726";"s";"68"
"581f2fdf11764fe27c3a42efc6dbac0be341d36671ad8c990d5ce9460fa0cc5b";"s";"68"
"94c566817cf7787f2bbf73c3b129e5cf3ccda1d031feae1e11a08ec0eadfc179";"s";"68"
"52c1e3354a63fb3e9e4769feadd368c78a3ef059d46972e79fbc62e138d5fe09";"s";"67"
"22471ad47332b26d278add85235c62180f0a78b14fda638b5e27d029cb0e6355";"s";"68"
"5d78b1f41afd541129e3362b947037d24c5bf9752bde5ee5367ed1622129887e";"s";"68"
"e47c99bc9d8bde80cc8b4b06e8f129338275fe5eba384e48e3744c5cc59f0e7a";"s";"68"
"25530146e1fd204fb46ebb5ae5452a1918c0b273b416160c90bd737525ffda1a";"s";"68"
"02468ee757a07f630d09734f1560a0d7877c35d847de2c4ea03da40c03d2d3fe";"s";"69"
"bcc540875a5c5e6ea2d0860b4396fd18dc47207336ae7ee0d48651dabbb804c3";"s";"69"
"531ae10cb8f0ef237a127e55a866cc152450dddf5f940bd6bf92d520021ec8ee";"s";"68"
"a8c5425fc5ff724d749955464e4154c255f85dc78e9e31c304bc70f537957238";"s";"68"
"14847a57bec8b15f58f6623855ffb228362fa09f2e2ae7ac6b0914ebb3ca27bd";"s";"69"
"1aba2b777e1229a284c4c67663556e22a89cf80761054319fc7e252e289f4ef2";"s";"69"
"dd3c67cbfc7fab87af5d4fcd1c74a627b8b9619393063deab72d9410ed91f352";"s";"69"
"5282ddec37c501bdfd971b8014748ad9be20a19f23543b3c92f5f6a14ea60ebb";"s";"68"
"80ae80f02b8bcff96a15b514119673cb053a86bb245a01681f375e2112f67b80";"s";"68"
"726904e566ce1b1362598cd863829b5e011bccda782d7d3072efbcf6b68e9c47";"s";"69"
"61f772b71c25a3231316cad0543f0f86b772a343fb141921d9b5d2139f06e8d9";"s";"69"
"bd4f9f1b00411d3e59860bc822bc749698678c5ca983015e8015ced8456a9035";"s";"68"
"a532e74b630d9f930818e7189b9f590392230a33f4a778e04a6d4df16145da15";"s";"68"
"3c9965a870bd40a8d0d8c04df1b6d98629fc6c9458c6830a4da2ef68c420a987";"s";"69"
"1e3375c42e30adf617f0803c19dda999fafe5bd0e27f8c19eff10ce899aeb04d";"s";"69"
"53723ea1584298f1484961f23ebba513ec0deeb2f32d9c4a3116fd0bfffdb255";"s";"69"
"6023c4d6de73ef3ad147dc20a499d998400fe5ac314341af7ab1856fbd184b2d";"s";"69"
"d77865daaca727da7d98860064c595847c2179461b78c003c815d21f3184976e";"s";"69"
"1dfe70ce9c8703601b202e0a60316022e86a3f889ca96129a0885dd50d269aa7";"s";"69"
"1a4809f666514de9b69e6440974ff68149be25a5b9f3218fa7a745ceb9b50fb7";"s";"69"
"57baf923c246cf6a4284b583df0780e8d1df60bd705f5d1403da2c795703e952";"s";"68"
"f98c3d455a76f4eda13a38379363a41c8809c71ac7bf242c13409f26609fc348";"s";"68"
"5a1d49f9c1d26e32d54cf804517ec4d821e2780ac0464bc1af5d5a20a4150e27";"s";"68"
"47191997f691dfe7b1d61d7dd6aa4ca59ff7b5b96ef9891d2deb8bbd92dc9a7f";"s";"68"
"4c7e0fd3e0dc4a753c6e69608915e621f79031dd6002c950bdd45e5cc4bb9e25";"s";"69"
"30f54f822fcad8bfc732ca792996a85baf690305c1a497d31de8b29e996f764c";"s";"68"
"35b21c1aa75f6614a64f2e3670571339f33fa95c593553b67c14111ca91f7e23";"s";"68"
"afd0d792dfd85b7433365334d578abf35769e9d8a852ac0ca6122df01f437ad2";"s";"68"
"ade8cd782539dea17fa54650756f07b0626630dab8b28108b82294466c1ebbec";"s";"68"
"d6eda9caba75882fb702c8412559299453bad32747192b47ccff586269a2a338";"s";"68"
"42e59e0ec60f623a90a55929f21595ce8f204f4e473e204a025cec578e603aec";"s";"68"
"269721d2434be98f8e1a3e1a0ce3c2dc88c08ec035314cf1dd441caaf18b8206";"s";"68"
"ea7e7782cc25b87d7f9cc43e263b6886d7343aa2d77d8eb7399030e2223e39cd";"s";"69"
"9dce91de194a156b22286bad14ae840d9def252eb66eb9323b52ebc59fff25cd";"s";"69"
"84d0e1ed69d2a15c6100b991851d76c7c3e07e2b6828221f11b8fd70398f9a90";"s";"69"
"ad595f57a76bb96b2bac4fe8b8cd0d5f7998b1c65738b0400592846c3361be35";"s";"68"
"70cd1e8694c22eee8050554bc8010aee3efda077d9c18d98f32afe8d7ee4426a";"s";"68"
"3725e78fbd22ffc3a25950cd07d8bcac4150d99b5692c28f229987b8619bc700";"s";"68"
"73a0f6474b847c47bff754855b563b1a716d7f2e95b0993666020b688df29dac";"s";"68"
"efd2465aaa9af196bd06689dd6b3978745dc48a3ae4b51f0f78ee869bff60586";"s";"68"
"9c1afb5660dd67bd6370eecc2e4d3f168fa3313531a326dff87a10d2c22e0b8c";"s";"68"
"8c446d980c4e91458ee05d03cb41108a720ac719e767b9097a8dfcbe6b810c38";"s";"68"
"323f5a50f69ce7e9ac2651a00fde1a309e493e940bf41be7c87c1c0852a3c38f";"s";"69"
"906c6b3d2a7f6f22cd91f6f5b7b883b69e5506769a0b05743d0df7bd3658b562";"s";"69"
"2e773a4f633a3ac585338ccea28e18527849b41dbafe037f54c9a4d4fee890e4";"s";"68"
"942563e81ef398604d4cf8f12230f3e1f5c87db715a67301f64a14cf67e277ea";"s";"68"
"463247722407d9c8bd8401e72a52b0e15d4d0dda2e176ccd04c21787944d4e1c";"s";"69"
"345e16ec29cdf45e2743a6a4647193fdf78dd102cf79f2152d7911ed558bf2c6";"s";"69"
"32dcc74e26fd6e10da30e23388e8f6954753264f432c3b9bf93186da4717ec3b";"s";"69"
"d2e994d6a2be9053e4c0f17cb1538e49555928a75e4309ebadd77824858b07ac";"s";"68"
"7ee397f30660ce349f1e0e56c305c8ef3337d77bb829eeddfcc5d27c0ff5be3c";"s";"68"
"a67aefc5503a69b763d5c2460110a8e544b811dbaf579f60628ad5eea181eb66";"s";"69"
"69e6fb0162ee7b999bc031e34cd8be0712b97f85eac1eaa6c5f0ca9c491a4064";"s";"69"
"953141cc18aa4395b71566f2216f2ee528f34e8e3306644b36e83c047e21fb30";"s";"69"
"d7cc639ab6118234003ae9875d606eda2320ca0063e14dcf5e11f87cc7271253";"s";"69"
"f008d3b12070bc1b07f77d992bf0208f1a5281c98b42c5d54793e30b2f1085ec";"s";"69"
"12b02b7e4049b9a89b85909a520524ac4e1b8af3d462e9bf6a7cff8701c5e6e0";"s";"68"
"7ca3d2af36c22b924e5345b6b20081a64bbe08ea644eb3df7f8638f2e87ecd9f";"s";"68"
"7d0c20e358ac4db97f60faaf84fc5843b9c28c9a3eed8600cf8c91908bcce489";"s";"69"
"6c8b62c0a19ec1f237a7702684617076b9e871010cecbf78947a4a4bc9d39308";"s";"69"
"9436a6b7db426ab395637c7ffda420a63eec2b7c9e1732ee45e9b487e858baa9";"s";"69"
"d4a25a1591e9dee572eb0793fb2595b01113c99404233dba623ccf5204768d4d";"s";"69"
"e36abc37bad5a5b8cba09a0df4e55580e9e453532cef0465cfd26a1d7805d5d8";"s";"68"
"24f091d08997463cee97dad163a848b48117223cd17561d1d590be9af3822064";"s";"68"
"e38b1b8e38227dab4484ca465c9da7c61302f07f6b260a41b7cfc8abdb580f09";"s";"68"
"c3d836fea282e70d9e29fe2fd8844b5aaedbc8c984fca9a802a946ae5c2fa300";"s";"68"
"a6a664dcc5a286db3242f45717db2995fe4977dfcaf66736ca946746b2f97825";"s";"69"
"83cdee0f1488ee94b41747a69edf10ba9c79565da2c864a9de3ce4a41425efc5";"s";"68"
"c320164bc3ea2558a365cf5ff9f31732b1ea1b6892ae00d8c7d823fb8093583a";"s";"68"
"6279bd324c3c8efd5c5097b7fc72304b5f2e6564255133e286687b3a9ec49179";"s";"68"
"4a2111044e977b27948c51b744f4124a7de2790d9d1d0d758d7976fc12f67821";"s";"69"
"7f9c7c0c56ecb1690e4433a1befb66b5dd58712eae441f5306d16ea161161629";"s";"69"
"fd427e35ad047b32f24a31807557549dd5e56537622064a3451a71f7ed2b2217";"s";"69"
"3d0242c5f94df4c0cfcf8a5eb182d64b698dfcad21e4509c2d6c61ae49934770";"s";"69"
"ce7fd7e519aab814d3f9498f3789067f06dd08871601129457519f64d7ba083c";"s";"68"
"8041328131d0c0e10e3d5da3b4b5c98423abfa50f48aaaf463e771af121a4756";"s";"68"
"4501b6ab1f451f6e8851626dbfda905fc2eb2447da041f99c4b3add4dbd57330";"s";"68"
"4dd7ad9cfe12d6ace4343c4e90401a104a1d6ffa57eb2f3bf58e4f997a1eda74";"s";"68"
"1b01a2a253d1454f71213ba430a53463a2df8e747cde53506480e4245c8e4d24";"s";"69"
"5d6ed40517beb523101f45240082fa2552378d2da3e8fd0c64d1350dfca0915f";"s";"69"
"76189a9aae2c7296591f9cee0232fde264d321529c0819b5829f00a869075c4b";"s";"68"
"3a87342c1a1498b9f4e1fd74e35c295783efa32c21abafb295c8ca384dbcd67a";"s";"68"
"2948039b1a9546a0a67bcc21baacecc971e7ffac60cdd79e21bc5452d42823d8";"s";"69"
"040c6659da6052e21b726dea8475561a0e8526a106b93cbd998415b499a2dd1d";"s";"69"
"2fda133723a0fd05f5c71c3b17b57cb10fa2f01ae9da275be0ffa3f543134bc1";"s";"68"
"2bda14235de81eecc30b0dbff246f2a786e3fe8c8a218df8f1905654087724f8";"s";"68"
"c4736780c9daff39f2f6efe94297c55e2e2a0d76910d2c52fce38b38b5e5c812";"s";"68"
"c20330b212e3f453c79550a3830a7e214533b3f872a9ebe1c1166e3de89544bf";"s";"68"
"6ccb272f380eb6475714aa5b2657c15f78c9c2ad67efa48aa24e4485eef0ecf7";"s";"68"
"5626659878472e6447bba5c09952e85b4e29b140a8a09e50dd2d399e1ab064a1";"s";"68"
"ca87feae220790af9537ad44a49c10f66a2acc9ba471d7658e9dfe6e1802b6d0";"s";"68"
"95aae0e8e939741dd1016b8832c6952ab9bc3b67afb0233b36d25e52a6082e86";"s";"68"
"224289182de581001afbd58bd1281cd674834ea8752e1ace01ed9ac8e8586548";"s";"69"
"f7580803327f80724aa5c0ff2abd6c71d1e7bdd3fcb3c50c6ac32860a8ee9735";"s";"68"
"3cdd1b35061f7f004e273097186e5187556db030fb72b0fafa9eb6a0654cb62a";"s";"68"
"8372c9a29c7d731e275b05c4418b94a70f4c9976da1d3c58f683ed71955bfebc";"s";"68"
"e48865e93326abd4bf9b73655e73c4aa3b3d10efff4e3ff996dd75f1da167ba1";"s";"68"
"6fa652cb35bf814cc20004056f482c56ea8e2940037134409dce70629f3b905e";"s";"69"
"7b184ac6fc7392e170d5781eed577694c709519588e994d222d058c6ecc7fb44";"s";"69"
"6f7b16187d7ae601bfdae7c36562d32fdf03d413e1c7441460c5a427a64b58fb";"s";"68"
"64a4479c8ad12f5063d28a8f2859576c4d24f40f5606da60fbed1c5c01302498";"s";"68"
"8cf8dd60d905e5eef76425b68c87439a690f7ac0674b2d051935f6733c1925cf";"s";"68"
"21b82f529232085fbc1d61be3e12a2ecb75249f10e393997842815cc86952773";"s";"69"
"a690558ccd8b6b7268515e2d761438748c76a154f68648007be1bbb44847c91a";"s";"69"
"e60dcf23097e50c6600c948d23e0ee244334b12240adc43422478b7af9a38c12";"s";"69"
"f663fe60225f26f089d3a48c796674edbe2ccadd8df39dc882f0b979a313d82e";"s";"69"
"8ec0584408cfea3a257c4c4ef1006e2240cbab071b2e1efb5e25b900c73be02c";"s";"69"
"7075df56316d867bca04d085a64f7588119af668ece88643dd8bd1c350467147";"s";"69"
"7d4a74d5b9dc5261b38444c5d9127f4b65e81473a599b1c2ff4969c8f3109e93";"s";"68"
"6298f18b4dd39da555d8e09b18d6c82f437bf1964f8c2f6bbdc97aa36d20525f";"s";"68"
"e60e6fd5dadb89b8d37cf35f61ea348eedd6644eaf578e0e393ee6bb7ef2eaf8";"s";"69"
"b1c2c436cfd2d0c4f67bb5a4960b23bbe3c55112fab3c75692d8a9107d76f785";"s";"68"
"ecae2477ca548b6d6b85885c1e53e0551c82c4a7017aa038056b0106e2e94dd8";"s";"68"
"58e6db14903f01c11185aecb8f3f54275c609b6843febaa19fffa9f38a5ba8da";"s";"68"
"6ea6bff3e70fb55f35156ce52fcc844f330ac11b7bc94df6e86cc24eca3fa6a8";"s";"68"
"cbaf9c9d060920e68f7a5541a71ee726a376be5c250b335fd223cd814dee9236";"s";"69"
"48185c0e2ce426b5343937dd4aff73dad69925985065fe7ccb48cda15943504e";"s";"69"
"8d86dc1f485494dbf02ead60b2a26b3600cc389a6712883bb94980760f1d0cf4";"s";"69"
"6c28905f9ae36b72b0f62175145c805b914cadcf8137239ef74bc1f15d24119b";"s";"68"
"57f71aefeb3eb7c9c326a8bd70b765825e4e69e3f25be99c8d13051caa062c56";"s";"68"
"ec98d214e17da53bfbd0cc0d36aee258fbf74b8681fdf5920c0e1010980bad5a";"s";"69"
"a95ce614bd5445fed35f925cb68dd142c5a99eafbc878bf6dd176e38c587ba8d";"s";"68"
"3aec4697582c3f2240dbffd9f7b94c4b32a82c08e646a4e9885e6a615d12652c";"s";"68"
"cea163dfedb529c91989648213effd3b233f9cffc5b85c59d0731be7fb891f9c";"s";"68"
"da1ec675df68380dfdd97fc52dc697fa37c7217df38ff7b5a88a0eb367866c96";"s";"68"
"4933e332d277808acf092b5ebbc9b16a20f9a063144ae9b8dc970788c9ff6ac9";"s";"68"
"03a2fb4c4e8d93a1541f5a58e0f22c8b40c93abce2bb5386fa456e1e453f8bc0";"s";"68"
"5fd52200ca6cdba5352b39706eccd3a6c3e265c4aa972abffbf3e961722be28d";"s";"68"
"38ae158333d14fee0dae72374f814dd0cb4c011b48a02f24f56b9699596bfc2a";"s";"69"
"100a094ca454f81da808111fac4a29bffb46d58af0fa3bf890c3e61b8dbfcbc4";"s";"68"
"af23eb12ace0c424a5769745233b377d68af71f12a254592fa39bf04f2237391";"s";"68"
"6bd07d3f8f1f75abe17549d2cdd9194478d7f31cf8919f856b80d05707f3839d";"s";"68"
"8342fd0509bea81022d6c7c83ed34185c93a2a61f05727835cfc10fa4766098c";"s";"68"
"6c72055fc14052722d0f47141d918295a0300c3708784421331d832822e131bb";"s";"69"
"4ebc1e485b5ce14c7dde59309c4c9792a4d0aa931c3178eefcd2b78d644247f8";"s";"69"
"c0477f6e17265a9a550a61ebe0ab199c124d8decdb43c58abe38b0b4059e1ca5";"s";"68"
"551253cb25eaa4d0705d9f42a65106123bb5f54d8ddd9fbc8391e51a5329023f";"s";"68"
"55bb82864e54fc609043d463d95ac8081ca5716eeca72c6d3f8a7b521fa57aa6";"s";"69"
"bb7718395465e1a7e66727a2db2d49f8674c4ee39022e37e3c8ef69b685988a6";"s";"69"
"493ffb70af5e910c0450e17b39a49ef67db86d9cf4b886413d47e18ec5e2eced";"s";"69"
"b6e159c9430dcd22d8c6286c8390d42fa25027f85a4bc79fd167062c388fb924";"s";"68"
"3449e94df507c3a8c5de237af1358aceefa51f42cb932854930ad4e5d9299c29";"s";"68"
"c05e62c0add4d749ed3123b8e9b58cddcc52aec8ca77fbb4c62b1e7b3e14c0e8";"s";"68"
"a5154da66ca4b7a57fd3194dbff1318d9fb409405b7cb76b399d2a6f26abd3e2";"s";"69"
"de6f49c8b8bb2ce573198385c6a2bb3ac625e07dbea45c9f582f65f50eb241ad";"s";"68"
"42f69204fbe1c156082b5307b2e4a423fac15fd961db1cc7e9fe68bf967898da";"s";"68"
"27321929281d5b12ae68ab186fb04eed92b298f92b6562001cba8ce6fbf12a13";"s";"68"
"72da67d5b03a054fd361a4018967e8dfe8d9091b34ecf824028ce1b09104fb61";"s";"68"
"c938fdca8d386c448baa4736bb7bbe8e28355ba1c7fa75835880fe06970713c5";"s";"68"
"c56f616d395e5df0a4244f9c74cac6525e56dc810cb662f8157004cdb3586cf9";"s";"69"
"4f725ee20148cb8969ca8779c3550e091250d9adeffb5e64a0e182ca891a68b1";"s";"69"
"ba9638178c2f92d4ed6e48544077ba68e372225c5fd6228d0a112e4ef1e6c002";"s";"69"
"94719e9f642962f2adaf3ad051a5ed6c39a6997dc7aee3ac09da2114e9277b18";"s";"68"
"947066ecc6d3ffeda184da8d339c157f4b8227050197f382b14e219c030a20c7";"s";"68"
"d25af2ec5728ace9730cc2581542b223473543a2eba00b148e74c284d0ab5933";"s";"68"
"94906a0e399dd355a48f071d490ba22d1ffe07ab945dc960e46c0bc321b0cca9";"s";"68"
"18ed408fb6697b6f719684bd84564aa45196604afef80899e26cfd84e2ed2f1d";"s";"69"
"2102b7346c8283cf8c7fdf52fefa2a39261b738b0254eba767bd38b1152cbc89";"s";"69"
"e988156f86860301fd06aad85094b07d9162027a976c49bca8c5ae8bb1a154e6";"s";"69"
"87336297fbb36ba318a7b95b341d0d9642187c47d4fd25a1518b35b2878d0f5f";"s";"68"
"8cf937c6b109e89276dba72f884ed53d65a8461e9487dccdf52a9585cdfa1091";"s";"68"
"37b4c5bd832e138ab95ae61eaa4eab88357e14221d289ed89c42ff6373041ae4";"s";"68"
"e83b7b28eb8f4765bad0e4f9f66edf92702a051c958ec33103ae7df4fbf701d4";"s";"68"
"fe794752c34e176d649c9620ca58b4ef5575ee9847cf4cac246a9becde95c5c5";"s";"68"
"cdf78fc7d99a97d2d0be514db13baae8d3495838f3d806b158a344718aaac8f7";"s";"68"
"8e734d0227b952333fa7f0dcb8cdadf5d7cfb419ab6d124bb29bf95d73a7d017";"s";"69"
"2bac6625843c145f3de0b37aaf584d5354d8762d464cecaecbc38bc69fed7cbe";"s";"68"
"065fae7950ff32a08c23b2791bf2dc48c1ba46749509d7141d371746eff8e656";"s";"68"
"d3ed088b4ed86a47332a223ba4d171e393a3c6ff6168715c08f7cd402c109905";"s";"69"
"4b68b6a2120019c8240941bce06f40ee492996fa5f0a31a19a2daefd9618f8a4";"s";"69"
"110664a09d3a7e8d1b7e0e40f21899bdab43283d94d88157f906ca35cd4b8832";"s";"69"
"47f63c1edbb6346590d7f52a1df1d64d247dddc5ae6b25804a85e262945a2157";"s";"68"
"9e2be4e0039591a8cb0cd7d52f56ccc42b4bebb121595d4a861431e8c3066f7d";"s";"68"
"dc9b5bf75bf586dd237016ce4fea93338e667cfa1ff1a5a3d23352cb8643cfc2";"s";"69"
"53f740e01402768efaf22ebf7b9cc005577d5da73dcc595de8ebdf47cca60642";"s";"69"
"35e97c4c1f9b6bac7e3404d252b90603a9fdb574409f58ca8f87650b2249742c";"s";"69"
"a23eb70dfc9c1ad47aa56763acb25c06b101e7637be0454a6f615f410804ee82";"s";"68"
"c5265c324115d9df746f3ac92e59e3824ae881613227e527ae152b6f553518b0";"s";"68"
"e11fd12630421dc2a168c4cdc1acd2a216c5d094bb8e39cadd2e7fe54c18ead4";"s";"69"
"ddf64e3cee80836c1be33068c4265e8b50471fe195b6833b688724a53aaa5d83";"s";"68"
"4e6e2bd64dd3f67a436fc8c1c41ae46aaef18721d039be007fccadfb9cc51564";"s";"68"
"94a104909b4855e2cd1d9ccb8225db111865fa19152b3c00e4db61f51ec135c8";"s";"68"
"2820c43caafaaaf9a9ee902fcb635533ff8436db74f4a1395c3e64b537bf9488";"s";"68"
"98cacff6008769614b17fdb072da3677d1d2cd7082d4e400361f379ccfcd2b76";"s";"68"
"528afea7a27090946cd201b8c69e0a999ee43ec3d769cc708fc4dc69468b3733";"s";"69"
"4cb6cd3f6a0d944a27b96e8cbfe9905995e8dc7a34270de7af03b766dcf4e86c";"s";"68"
"932078963bf7117915516f1a055cf4a64727453f043073a99c5566d2c06641a0";"s";"68"
"eac0f50abad294e13b8e1b392f36c281eceb8a8510782c63c1c2feb910c0fcd0";"s";"68"
"b01fd98f54f2ddcd46c5f9ef153399a389407fea1e70268befdefb2e72b83f84";"s";"68"
"ceddaf5371da93d74bacb49d1333aa8f90e278c2bb3d00b08fbc7a64b3229891";"s";"68"
"5a104ada0c3d9ef8cadffff9a0b57f557039349df8ffe1a47c85ef8d3ad6029f";"s";"68"
"f94c8ec81273404c818766788c0447d9f3cf3ac458b6b29af181775081f87ba0";"s";"69"
"8fe993cb1f815cb22b836bfe99d3ff9f2052a47ae6cdc07595b6120ec62675ac";"s";"69"
